Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100059990;132348;Zhengzhou Yuehai Hotel;OK;5 De Hua Street.;Er Qi District;CGO;Zhengzhou;;450099;CN;86 371 60308888;86 371 60307999;4;34.749.305;11.366.711;SABRE_GDS
100772717;325958;Steigenberger Hotel Jinjiang Heihe;OK;No 31 Shuangyong Road;;HEK;Heihe;;164300;CN;86-456-8881888;86-456-7202006;-1;50.261.225;127.472.431;SABRE_GDS
100399932;57483;Lakeside International Hotel;OK;No158 Hu Bin Road.;;FOC;Fuzhou;;350003;CN;86 591 87839888;86 591 87831097;5;2.609.602;11.929.127;SABRE_GDS
102262821;326597;Tianjiuwang Hotel Airport;OK;No.2650 Binhai 6th Road;Xinghai Street;WNZ;Wenzhou;;130062;CN;86-577-81822222;86-577-818222220;-1;2.799.492;12.069.939;SABRE_GDS
102497637;604216;Grand Hotel Overseas Traders Club;OK;No 83 Science Avenue;Shushan District;HFE;Hefei;;230088;CN;86 551 62229888;;-1;31.839.072;117.203.212;SABRE_GDS
102464293;603663;Zhongzhou International Hotel;OK;No 121 Daliang Road;;CGO;Kaifeng;;475000;CN;86 371 22218888;;-1;3.480.166;11.431.849;SABRE_GDS
100602659;326353;Juchunyuan Exhibition Hotel;OK;No 189 Pandun Road.;;FOC;Fuzhou;;350018;CN;86-591-86309999;86-591-86309999;-1;2.602.179;11.936.036;SABRE_GDS
100803059;326445;Jinlei Hotel Plus;OK;Intersection Of Hutian South;Road In Hecheng District;DYG;Huaihua;;130062;CN;86-745-2222223;86-745-22222230;-1;27.539.491;109.987.675;SABRE_GDS
100445490;323470;Kingkey Palace Hotel Shenzhen;OK;No 90 Yanmei Road;;SZX;Shenzhen;;518103;CN;86-755-8268888815;86-755-82688888150;5;22.600.234;114.305.845;SABRE_GDS
102125537;383744;Tarshan Hotel;OK;No 10 Tashan West Road;;WEH;Weihai;;264200;CN;86 631 5317777;;-1;37.491.061;122.123.915;SABRE_GDS
102183583;388961;Blue Horizon Xi Hua Hotel;OK;Fenghuang Avenue;;DOY;Dongying;;257400;CN;86-546-7067777;86-546-7075005;-1;3.743.365;11.867.466;SABRE_GDS
102463625;605038;Grand Barony Qingdao Airport Hotel;OK;No 7 Jinhang Road;Jiaozhou;TAO;Qingdao;;266399;CN;86 532 67889999;;04.May;36.365.356;12.010.476;SABRE_GDS
100759091;323741;Xinhua Media Gdh International Hotel;OK;No. 363 Jiangdong Center Road;;NKG;Nanjing;;210019;CN;86-25-58681888;;5;3.200.991;1.187.318;SABRE_GDS
100114576;246512;Jinling Hotel;OK;Tianjing Town Culture And.;Toursim Area;AQG;Tongling;;244000;CN;8,65629E+11;8,65629E+11;5;3.092.819;11.782.013;SABRE_GDS
100232134;609773;Xi An Dajing Castle Hotel;OK;No 12;Huancheng South Road;XIY;Xian;;710002;CN;86 29 87608888;86 29 87231244;5;342.625;108.931;SABRE_GDS
100697869;255022;Auto City Ruili Hotel;OK;5th To 39th Floors.;No 6966 Boyuan Road;NKG;Shanghai;;201805;CN;86 21 39917777;86 21 399177770;4;31.281.881;121.178.215;SABRE_GDS
102858263;612271;Haidong International Airport Hotel;OK;No 8 Zhongguancun East Road;Ping An District;XNN;Haidong;;810699;CN;86-972-8672999;;-1;3.651.669;10.201.165;SABRE_GDS
100420752;73258;Haide International Hotel;OK;No 56 Gangtie Road;Kun District;BAV;Baotou;;014010;CN;86-472-83655555;86-472-5365958;5;40.656.583;109.846.533;SABRE_GDS
100025643;393420;Fliport Garden Hotel Wuyishan Airport;OK;No.6 Wujiu South Road;Fujian Province;WUS;Wuyishan;;354300;CN;86-599-6039999;86-599-6039888;4;27.762.655;11.802.351;SABRE_GDS
100160350;284628;Country Garden Jade Bay Phoenix Hotel;OK;Building 1 Feicuiwan 1st Stree.;268 Kaiping Avenue;CAN;Jiangmen;;529300;CN;86 750 2880888;86 750 2381313;4;2.237.702;11.269.828;SABRE_GDS
100332682;45939;Xing Ya Hotel;OK;86 Jichang Rd Jinshui Dadao.;;PEK;Zhengzhou;;450008;CN;86-371-65792222;86-371-65996290;4;3.476.255;11.371.542;SABRE_GDS
102130649;380632;Jindu Garden Grand Hotel;OK;No. 1 Yingbin Street.;Yaomiao Huamen Scenic Area;LFQ;Linfen;;041000;CN;86-357-2688888;86-357-2590899;-1;36.060.605;111.496.628;SABRE_GDS
100420188;72472;Orient Dynasty Hotel;OK;17 Xinhua South Road.;;URC;Urumqi;;830002;CN;86 991 2335678;86 991 2335888;-1;43.794.239;87.612.029;SABRE_GDS
102858265;612270;Harbin Airport Hotel;OK;Within The Area Of Taiping;International Airport;HRB;Harbin;;150079;CN;86-451-82895108;;-1;45.631.115;126.250.027;SABRE_GDS
100700952;328839;Golden Phoenix International Hotel;OK;No 115 Zhengde Street;;CAN;Zhaoqing;;526238;CN;86 758 6628888;;-1;23.295.858;112.820.225;SABRE_GDS
100012706;120915;Post Telecom Hotel;OK;5 Guajiatun.;Haidian District;PEK;Beijing;;100091;CN;86 10 62547799;86 10 82615197;-1;39.898.592;116.325.839;SABRE_GDS
100203424;317084;Tianyuan Airport Hotel;OK;No 1341 Yingbin Road;Xinshi District;URC;Urumchi;;830016;CN;86-991-7681505;86-991-7681500;-1;43.902.021;87.479.067;SABRE_GDS
100017966;133938;Weldon Hotel International;OK;1 Hua Lun Road Yonghe Avenue.;Luogang District;CAN;Guangzhou;;511356;CN;86 20 32228888;86 20 32223638;4;23.192.638;113.271.961;SABRE_GDS
100023870;142800;Atour Hotel;OK;301 Zhongshan Avenue West.;Tianhe District;CAN;Guangzhou;;510655;CN;86 20 85663668;86 20 85663799;02.May;23.127.999;113.255.802;SABRE_GDS
100009260;114929;Tianyuan Business Hotel;OK;8 Renmin East Road.;;KHG;Kashi;;844000;CN;86 998 2801111;86 998 2823199;-1;3.946.705;75.991.111;SABRE_GDS
100432018;84591;Yulong International Hotel;OK;5 West Part North Road Of 2nd .;North Road Of 2nd Ring;XIY;Xian;;710018;CN;86 29 85338888;86 29 68692538;-1;34.302.199;108.941.231;SABRE_GDS
102858235;611447;Changsha Huadeng Chushang Hotel;OK;No 186 Changxing Road;Dongfanghong Street;CSX;Changsha;;410221;CN;86-731-89987777;;-1;2.822.778;11.293.886;SABRE_GDS
100001218;101675;Pazhou Business Hotel Conferenc;OK;37 Xingang East Road.;;CAN;GUANGZHOU;;510308;CN;86 20 89618988;86 20 22085666;3;2.309.907;1.133.383;SABRE_GDS
100000142;100157;Guilin International Hotel;OK;1-1 Canluan Road.;;KWL;Guilin;;541004;CN;86 773 3193666;86 773 3193999;-1;25.259.508;110.317.552;SABRE_GDS
100014492;124235;Zhuankou Yangtze Hotel;OK;128 Chuangye Street.;Economic Development District;WUH;Wuhan;;430056;CN;86 27 84555666;86 27 84555699;-1;30.468.052;114.152.942;SABRE_GDS
100194560;312502;Mengguzhen Hotel;OK;No 58 Renmin Avenue;;SHE;Fuxin;;123199;CN;86 418 8119999;;-1;4.205.303;12.174.641;SABRE_GDS
100669874;315254;Wan Yue Grand Skylight Hotel;OK;Baoan Cts Building 90 Qianjin .;21 Bao An District;SZX;Shenzhen;;518101;CN;86-755-27881888;86-755-27783593;4;2.256.867;11.390.479;SABRE_GDS
100050915;325961;Shuyu Hotel And Tea House;OK;No 282 Changjiang North Road;;WUX;Wuxi;;214028;CN;86-510-66053888;86-510-66053666;4;3.156.761;12.033.652;SABRE_GDS
101057458;286074;Huaguoshan Rongxin Hotel;OK;No 31 Huaguoshan North Road;Bijiang District;TEN;Tongren;;554300;CN;86-856-8996666;86-856-8833888;-1;27.731.471;109.190.229;SABRE_GDS
100022902;141423;Kyriad Gehao Holiday Hotel;OK;City Plaza 18 Xianfeng Middle.;Road;CAN;Qingyuan;;511500;CN;86 763 3333228;86 763 3331111;-1;23.708.706;113.030.794;SABRE_GDS
100431602;84175;Huaxin Teckon Ciel Hotel;OK;1 Zhongshan East Road.;;NGB;Fenghua;;315500;CN;86 574 28588888;86 574 28588811;-1;29.297.999;121.437.953;SABRE_GDS
100202726;316733;Grand Kingtown Hotel;OK;555 Middle Section Of Jiannan.;Wuhou District;CTU;Chengdu;;610094;CN;86-288-6726666;;-1;3.056.676;1.040.461;SABRE_GDS
101088924;601408;Guangzhou Star River Hotel;OK;No 1 North Panyu Avenue.;Panyu District;CAN;Guangzhou;;511430;CN;86 20 39936688;86 20 39933968;-1;2.302.737;113.337.647;SABRE_GDS
100422886;75548;Huaxia Pearl Hotel;OK;8 Taobo Street.;Nanzhuang Town;FUO;Foshan;;528061;CN;86 757 85318888;86 757 85339666;-1;22.964.254;113.017.009;SABRE_GDS
101118460;602553;Luxury Blue Horizon Hotel Binzhou;OK;No 116 Zhonghai North Road;Huanghe 8th Road;TNA;Binzhou;;256600;CN;86 543 5197777;86 543 51977770;-1;37.404.087;117.952.614;SABRE_GDS
100467241;326459;Yinwan International Hotel;OK;No 2 Haiwan Road;;ZHA;Zhanjiang;;524000;CN;86-759-3099999;86 -759-3616444;-1;21.281.977;11.039.583;SABRE_GDS
100498410;327456;Qingshan Hotel Yingbin Building;OK;No 1 Yingbin Road;Qingshan District;BAV;Baotou;;014030;CN;86-472-5828888;86-472-5828899;04.May;40.660.201;109.830.324;SABRE_GDS
100561278;385520;Hna Redbuds Hotel;OK;5688 Renmin Avenue;Nanguan District;CGQ;Changchun;;130022;CN;8,64318E+12;8,64319E+12;-1;47.730.357;125.661.772;SABRE_GDS
102867405;612486;Platinum Hanjue Hotel Shanghai Minhang;OK;No 1577 Humin Road;Minhang District;SHA;Shanghai;;201102;CN;86 21 31858888;;-1;3.109.662;12.138.577;SABRE_GDS
100013516;122214;Yinfeng Int Apartment And Hotel;OK;31 Yunshan Road.;Huadu District;CAN;Guangzhou;;510800;CN;86 20 36813888;86 20 36810168;3;2.338.282;11.321.071;SABRE_GDS
100599918;326867;Sunrise On The Bund Hotels And Resorts Shanghai;OK;No 168 Gaoyang Road;;SHA;Shanghai;;00000;CN;86-21-55589999;;5;3.125.119;12.150.286;SABRE_GDS
100669326;65323;Overseas Chinese Hotel Wenzhou;OK;No 1 Xinhe Street;;WNZ;Wenzhou;;32500;CN;86 577 88088888;86 577 88082207;5;28.008.251;120.653.799;SABRE_GDS
100203418;317081;Jianguo Hotel Xi An;OK;No 2 Huzhu Road .;Beilin District;SIA;xi an;;710048;CN;86-298-2598888;;4;3.425.929;10.899.552;SABRE_GDS
100427516;80190;Regency Hotel International;OK;188 Jinsha Dong Road;Longhu District;SWA;Shantou;;515041;CN;86-754-88199888;86-754-88800017;-1;23.365.738;116.748.296;SABRE_GDS
102492917;604791;Victory International Hotel;OK;No 16 Longteng South Road;;XMN;Longyan;;364012;CN;86 597 3218888;86 597 3298588;-1;2.502.233;11.700.597;SABRE_GDS
100139634;221381;Guangdu International Airport Hotel;OK;799 The Second Section.;Of South Of Zangwei Road;CTU;Chengdu;;610200;CN;86 28 80599999;86 28 64553333;-1;30.676.555;104.061.278;SABRE_GDS
100700930;380620;Diamond Hotel;OK;No.121 Nanchang Road.;Xiancheng District;XMN;Zhanghou;;;CN;86-596-203888;86-596-2071567;-1;24.510.431;117.654.025;SABRE_GDS
100125530;25465;Metropolitan Hotel;OK;38 Victoria Commercial Avenue.;Zhang Mu Tou Town;SZX;Donnguan;;523625;CN;86 769 87713333;86 769 87703333;3;22.907.626;114.065.407;SABRE_GDS
100197886;314214;Bohai Pearl Hotel;OK;8 Shengli Square.;Zhongshan District;DLC;Dalian;;116001;CN;86-411-88828333;86-411-88818158;03.May;38.918.385;121.631.701;SABRE_GDS
100432182;84800;Red Leaf Hotel;OK;33 East Laodong Road.;;HZG;Hanzhong;;723000;CN;86 916 2383838;86 916 2383963;4;33.078.247;107.031.921;SABRE_GDS
100022756;141208;Tianyue Hotel;OK;No 693 East Street;Pixian County;TFU;Chengdu;;611730;CN;86 28 61838989;86 28 61838988;-1;30.800.995;103.897.089;SABRE_GDS
100424486;77292;Grand Soluxe Hotel Gansu International;OK;No 428 Qingyang Road;Chengguan District;LHW;Lanzhou;;730030;CN;86-931-4608888;86-931-4608889;-1;3.605.709;10.382.538;SABRE_GDS
100205963;383747;Kunming Haitian Hotel;OK;No 29 Tuodong Road;;KMG;Kunming;;650011;CN;86 871 63133588;;4;2.503.332;102.721;SABRE_GDS
100420254;72549;Jinling Yuntai Hotel International;OK;No27cangwu Road;Xinpu District;LYG;Lianyungang;;222006;CN;86-518-85689999;86-518-85801111;-1;3.460.038;11.919.648;SABRE_GDS
100197660;314101;Yuwa Boutique Hotel;OK;66 Yueken Road Tianhe District;;CAN;Guangzhou;;510610;CN;86-20-85191888;86-20-85191666;4;2.315.287;11.333.376;SABRE_GDS
100597299;316214;Hanfu Hotel;OK;No.262 Changjiang Road;Xuanwu District;NKG;Nanjing;;210005;CN;8,62584E+11;8,62584E+11;-1;32.046.378;118.787.112;SABRE_GDS
100427080;79738;Haitian International Hotel;OK;22 Jiangbin North Street.;;HGH;Dongyang;;322100;CN;86 579 86779999;86 579 86652219;-1;2.929.103;120.237.769;SABRE_GDS
100196966;313747;Sichuan Airlines Golden Panda Hotel;OK;1 Xiao Tian Zhu Road.;Capital Airport;PEK;Beijing;;100621;CN;86-10-64575588;86-10-64575108;-1;40.048.728;1.165.908;SABRE_GDS
100060916;197095;Atour S Hotel;OK;222 Industry Avenue Middle.;Haizhu District;CAN;Guangzhou;;510285;CN;86 20 84448888;86 20 84329288;-1;2.307.991;11.326.673;SABRE_GDS
100142860;268805;Fuzhou Fliport Garden Hotel Airport;OK;Zhanggang Town Inside Of.;Fuzhou Changle International;FOC;Changle;;350209;CN;86-591-28012888;86-591-280128880;03.May;25.909.364;119.665.505;SABRE_GDS
100429774;82340;Yuehai Business Hotel;OK;39 Haiyuan Road.;;CAN;Guangzhou;;510700;CN;86 20 82288088;86 20 82282688;-1;23.095.271;113.449.703;SABRE_GDS
102277629;394254;Moxy Shenzhen North Station;OX;301 Tower 10;Hongshan 6979 Business Center;SZX;Shenzhen;;518000;CN;86-755-265-92888;86-755-21040472;4;2.254.368;11.405.662;SABRE_GDS
100811645;306985;Super 8 Hotel Shijiazhuang Pingshan Fu Mei Jia;OZ;South Side Ye He East Road.;Pingshan County;SJW;Shijiazhuang;;00000;CN;86-400-1840018;86-108-5502287;1;3.825.562;11.421.227;SABRE_GDS
100072558;210627;Super 8 Hotel Beijing Ci Qu;OZ;6 South Of Ci Er Village.;;PEK;Beijing;;000000;CN;86400840215;;1;39.808.445;116.577.494;SABRE_GDS
100737041;316966;Super 8 Hotel Korla Hui Jia Shi;OZ;1529 Jiaochang East Rd.;Time Garden Community;KRL;Zhejiang Province;;314500;CN;86-400-603888;86-10-59348800;1;35.000.074;104.999.927;SABRE_GDS
100086954;226371;Super 8 Hotel Beijing Shunyi Feng Bo Subway Station;OZ;177 Shunping Road.;Nancai Town Shunyi;PEK;Beijing;;00000;CN;86-10-85502288;86-10-85502287;1;40.133.488;116.699.265;SABRE_GDS
100198024;314281;Super8 Hotel Shanshan Railway Station Town Tuha Oilfield;OZ;2248 Jiefang North Street.;Railway Station Town;TLQ;Turpan;;838299;CN;86-4001-840018;86-10-85502287;1;4.308.367;9.049.553;SABRE_GDS
100182040;304795;Super 8 Hotel Jingning Bus;OZ;Binhe Road Of Chengguan Town;Jingning County;GYU;Pingliang;;00000;CN;86 40 06038888;86-108-5502287;1;3.616.269;10.399.723;SABRE_GDS
100169344;289758;Super 8 Hotel Xian Beisanhuan Daming Palace;OZ;6 Group 1 Xin Guang Village.;;XIY;Xian;;000000;CN;86-10-85502288;86-10-85502287;1;34.369.441;108.986.585;SABRE_GDS
100202784;316766;Super 8 Hotel Kunshan Bai Lu Zhong Lu;OZ;455 Of Bai Lu Middle Rd.;Yushan Town;SHA;Kunshan;;215300;CN;86-400-6038888;86-10-59348800;1;3.138.443;12.096.496;SABRE_GDS
100434334;87161;Super 8 Beijing Shang Di;OZ;15 Xinxi Road.;Beijing 100000;PEK;Beijing;;100085;CN;86-4001-840018;86-10-85502287;1;40.037.192;116.310.051;SABRE_GDS
100007274;111689;Super 8 Hotel Chengdu Chuan Da Xi Men;OZ;60 He Hua North Road.;Chengdu 610041;CTU;Chengdu;;610041;CN;86-400-1840018;86-10-85502287;1;30.624.054;104.076.577;SABRE_GDS
100185024;306775;Super 8 Hotel Chengdu Du Fu Cao Tang Cheng Wen Li Jiao;OZ;87 Er Huan Road.;Qing Yand District;CTU;Chengdu;;00000;CN;86-4001-1840018;86-10-85502287;1;30.676.555;104.061.278;SABRE_GDS
100041184;167445;Super 8 Hotel Jinan Xi Shi Cha;OZ;924 Jing Er Road.;;TNA;Jinan;;250021;CN;86-4001-840018;86-10-85502287;1;36.660.613;116.974.738;SABRE_GDS
100200180;315472;Super 8 Hotel Liaocheng Development Zone Zhen Hua Shopping M;OZ;3 Huangshan North Rd.;Development Zone;TNA;Liaocheng;;252000;CN;86-400-6038888;86-10-59348800;1;3.614.613;11.580.201;SABRE_GDS
100040162;166236;Super 8 Hotel Jingjiang;OZ;8 Xingye Road;Jiangsu Province;WUX;Jingjiang;;214500;CN;86 40 06038888;86-108-5502287;1;3.200.299;12.025.156;SABRE_GDS
100025858;145141;S8 Htl Yantai Development Zone;OZ;4f Hall Of 1f Block C No 188.;;YNT;Yantai;;264006;CN;86-400-6038876;;1;37.567.507;121.189.479;SABRE_GDS
100062712;199002;Super 8 Hotel Jinan Ming Hu Dong Lu;OZ;37 Hai Yan Men Street.;;TNA;Jinan;;250013;CN;86-4001-840018;86-10-85502287;2;36.688.657;117.052.578;SABRE_GDS
100081714;220669;Super 8 Hotel Beijing Li Tang Lu Beiqijia Jian Cai Cheng;OZ;Building52 Peng Lai Apartment.;Beiqijia Town Changping Distr;PEK;Beijing;;00000;CN;86-4001-840018;86-10-85502287;1;40.117.922;116.424.551;SABRE_GDS
100784549;326901;S8 Hotel Guang An Binjian Road;OZ;16 Binjiang Rd;Guang An District;CKG;Guang an;;638001;CN;86-400-603-8888;86-10-5934-8800;1;30.459.168;106.633.196;SABRE_GDS
100203862;317300;Super 8 Hotel Huaiyuan Yudu Rd;OZ;270 Of Yudu Avenue;Huaiyuan County;HFE;Bengbu;;00000;CN;86 40 06038888;86-105-9348800;1;3.296.948;11.722.331;SABRE_GDS
100153936;280330;Super 8 Hotel Hai Men Trade Walking Street;OZ;Building 8 Hai Gang Cheng;Hai Men Trade Walking Stret;NTG;Nantong Jiangsu;;000000;CN;86-10-85564731;;1;3.187.165;12.118.179;SABRE_GDS
100040814;166996;Super 8 Hotel Changzhou Tong Jiang Lu Xin Cheng Lan Zuan;OZ;258 Tong Jiang Road Tianning.;District Jiangsu Province;CZX;Changzhou;;213022;CN;86-4001-840018;86-10-85502287;1;31.807.762;11.996.368;SABRE_GDS
100145178;270844;Super 8 Huaian Xuyi Wu Zhou Gu;OZ;Wu Zhou International Square;Floor 18-21 And Lobby;NKG;Huaian;;00000;CN;86 40 06038888;86-108-5502287;1;3.299.592;11.852.979;SABRE_GDS
100159220;283838;Super 8 Hotel Hefie Wen Zhonglu Da Xue Cheng;OZ;Com. Bldg Hefei Tuojibaida Plz.;Wen Zhong Ave Quan Jiang Rd;HFE;Hefei;;00000;CN;86-10-85502288;86-10-85502287;1;3.182.057;11.722.901;SABRE_GDS
100018770;135219;Super 8 Hotel Jinhua Jiang Nan Yintai Cheng;OZ;889 Binhong Road.;Jinhua 000000;YIW;Jinhua;;321017;CN;86-4001-840018;86-10-85502287;1;29.107.496;119.649.013;SABRE_GDS
100080192;219489;Super 8 Hotel Xingcheng;OZ;No. 14 Chengxi Road;;CHG;Xingcheng;;00000;CN;86 40 06038888;86-108-5502287;1;4.061.018;12.075.619;SABRE_GDS
100736937;324628;Super8 Jingzhou Jing Zhong Rd;OZ;79 Jing Zhong Rd.;Jinghous District;YIH;Jingzhou;;434031;CN;86-400-603-8888;86-10-5934-8309;1;3.033.479;11.224.069;SABRE_GDS
100434502;87294;Super 8 Suzhou Yuan Qu Xin Yi;OZ;277 Yangdong Rd Xin Yi Plaza.;Suzhou 00000;SHA;Suzhou;;215021;CN;86-4001-840018;86-10-85502287;1;312.835;120.63;SABRE_GDS
100054780;186573;Super 8 Hotel Weihai Railway S;OZ;166 Qing Dao Road.;;WEH;Weihai;;264200;CN;86-4001-840018;86-1085-502287;2;37.423.966;122.158.527;SABRE_GDS
100019450;136486;Super 8 Hotel Beijing Ma Jia P;OZ;F28 First Area Xi Ma Chang S.;Beijing 000000;PEK;Beijing;;100068;CN;86-4001-840018;86-10-85502287;1;39.836.587;116.386.685;SABRE_GDS
100080452;219673;Super 8 Hotel Ningde Gutian East Bus Station;OZ;172 Of 614 Middle Road;Gutian Town Fujian Province;FOC;Ningde;;000000;CN;86-400-1840018;86-108-5502287;1;2.666.571;11.954.819;SABRE_GDS
100018594;134982;Super 8 Hotel Lanzhou Railway Station Railroad Bureau;OZ;218 Min Zhu East Road.;Chengguan District;LHW;Lanzhou;;0000000;CN;86-400-1840018;86-10-85502287;1;36.059.311;103.823.916;SABRE_GDS
100082086;220954;Super 8 Hotel Yue Ge Zhuang Qiao;OZ;Xisihuan South Rd Fengtai Dist.;Flr 8-9 And Lobby On Gd Fl 8-1;NAY;Beijing;;00000;CN;86-4001-840082;86-1085-502287;2;3.980.074;1.161.442;SABRE_GDS
100026854;146394;Super 8 Htl Xiamen Rlwy Stn;OZ;1090 Xiahe Road.;;XMN;Xiamen;;361010;CN;86-4001-840018;86-10-85502287;1;24.473.669;118.120.006;SABRE_GDS
100157710;282897;Super 8 Lintong Huaqingchi Hua Qing Lu;OZ;1 Hua Qing Road.;Flrs 3-5, Lobby On Ground Flr;XIY;Xian;;000000;CN;86-10-85502288;86-10-85502287;1;28.712.082;105.718.006;SABRE_GDS
100811421;187038;Super 8 Hotel Heze West Bus Station;OZ;West Bus Station.;;JNG;Heze;;274000;CN;86-400-1840018;86-1085-502287;2;35.240.449;115.433.908;SABRE_GDS
100199670;315216;Super8 Hotel Baoding Yixian Chao Yang Dong Lu;OZ;Jingdu Shoufu-yi County.;;SJW;Baoding;;000000;CN;86-4001-40018;86-10-85502287;1;39.353.398;115.508.387;SABRE_GDS
100081386;220407;Super 8 Hotel Guilin Yangshuo Xi Jie;OZ;Kangzhan Road.;Yangshuo Town, Yangshuo County;KWL;Guilin;;00000;CN;86-4001-840018;86-10-85502287;1;35.926.118;11.381.701;SABRE_GDS
100047198;177879;Super 8 Hotel Beijing Li Shui;OZ;3 An Li Road-chaoyang District.;;PEK;Beijing;;100107;CN;86-400-1840018;86-10-85502287;2;40.043.977;116.411.025;SABRE_GDS
100079228;218492;Super 8 Changchun Jing Yang Da Lu;OZ;3333 Jingyang Road.;;CGQ;Changchun;;130000;CN;864-0018-40018;861-0855-02287;2;4.389.444;12.530.368;SABRE_GDS
100085690;225398;Super 8 Hotel Urumqi Nian Zi Gou;OZ;No 50 Of Hei Long Jian Road.;;URC;Urumqi;;000000;CN;86-10-85502288;86-10-85502287;1;43.801.905;87.594.799;SABRE_GDS
100022718;141148;Super 8 Hotel Chizhou Railway Station;OZ;South Changjiang Road.;Chizhou 000000;JZH;Chizhou;;247000;CN;86-400-1840018;86-10-85502287;1;30.616.209;117.502.806;SABRE_GDS
100038680;164567;Super 8 Beijing Yi Zhuang Tian;OZ;5 Tian Hua North Street F1-2.;;NAY;Beijing;;100176;CN;86-400-1840018;86-10-85502287;1;39.801.039;116.496.897;SABRE_GDS
100026472;145892;Super 8 Hotel Baiyin Jing Tai;OZ;118 Of West Street.;;LHW;Baiyin;;730400;CN;86-400-1840018;86-10-85502287;1;36.548.924;104.201.176;SABRE_GDS
100041276;167543;Super 8 Anyang Railway Station He Xie;OZ;Guo Tie Plaza Of Railway Stn.;Beiguan District Henan Prov;CGO;Anyang;;455000;CN;86-400-1840018;86-10-85502287;1;36.103.661;114.335.406;SABRE_GDS
100784379;315404;Super 8 Hotel Putian Licheng Zhong Avenue Bei Mo;OZ;837 Of Licheng Middle Avenue.;Beimo Area Chengxiang Distric;JJN;Putian;;351100;CN;8,61086E+11;;1;25.441.938;119.001.741;SABRE_GDS
100017422;132915;Super 8 Htl Bjng Chang Ping Xi;OZ;26 Xihuan Road.;Beijing 10012;PEK;Beijing;;102299;CN;86-4001-840018;86-10-85502287;1;39.914.057;116.386.815;SABRE_GDS
100022596;140988;Super 8 Hotel Rizhao Hai Qu Zh;OZ;No 33 Haiqu Middle Road.;Rizhao 000000;TAO;Rizhao;;000000;CN;86-400-59348666;86-10-59348889;-1;35.435;119.525;SABRE_GDS
100424682;77483;Super 8 Hotel Beijing Xue Yuan Lu;OZ;3-1 Zhixin West Road.;Beijing 100083;PEK;Beijing;;100083;CN;86-4001-840018;86-10-85502287;1;39.998.987;116.364.243;SABRE_GDS
100748999;318382;Super 8 Hotel Beijing Wang Fu Jing Walking Street;OZ;45 Donganmen Street.;Dongcheng District;PEK;Beijing;;100006;CN;86-400-60388888;86-105-9348800;1;3.992.182;11.641.038;SABRE_GDS
100722909;321168;Super 8 Htl Enshi;OZ;Wanfu International Trade City;Hongmiao District;ENH;Enshi;;445000;CN;86-400-6038888;86-105-9348800;1;3.032.644;10.948.331;SABRE_GDS
100198538;314541;Super 8 Hotel Beijing Tongzhou;OZ;88 Of Majuqiao Street.;Tongzhou District;PEK;Beijing;;101102;CN;86-4001-840018;86-10-85502287;1;3.975.271;11.655.109;SABRE_GDS
100082240;221075;Super 8 Hotel Jinan Central Long Distance Bus Station;OZ;530 Bei Yuan Road Tianqiao.;District, Shandong Province;TNA;Jinan;;250033;CN;86-4001-840018;86-10-85502287;1;36.655.525;116.967.037;SABRE_GDS
100085994;225640;Super 8 Hotel Urumqi Ha Mi Rd;OZ;45 Ha Mi South Road.;Xinjiang Province;URC;Urumqi;;000000;CN;86-108-5972649;;1;4.381.295;87.587.171;SABRE_GDS
100087296;226634;Super 8 Hotel Chengde Fengning Xin Feng Lu;OZ;Independent Building.;Hebei Province;SJW;Panjin;;111111;CN;86-10-85502288;86-10-85502287;1;4.111.996;12.207.078;SABRE_GDS
100196512;313502;Super 8 Hotel Xianning Ganhe Road Er Hao Qiao;OZ;76 Ganhe Avenue;;WUH;Xianning;;437100;CN;86-4001-840018;86-1085-502287;1;29.855.967;114.292.328;SABRE_GDS
